group,Y-m,subj,days_pres,injury_ct,season,sex,age,age-sex,rank,strank,repstate,grpsize_avg,pct_d_newmales,avgperctimmat
GSAA,2018-02,Cind,28,0,birth,M,6.46954,juvm,,,,55.07407,11.53846,69.00121
GSAA,2018-03,Cind,31,0,birth,M,6.5462,juvm,,,,54.96552,0,69.13503
GSAA,2018-04,Cind,30,0,interseason,M,6.63107,juvm,,,,54.62069,0,68.8738
GSAA,2018-05,Cind,31,0,interseason,M,6.71321,juvm,,,,53.93548,0,68.60193
GSAA,2018-06,Cind,30,0,mating,M,6.79808,juvm,,,,54.06667,6.66667,68.43547
GSAA,2018-07,Cind,31,0,mating,M,6.88022,juvm,,,,54.54839,74.19355,66.49289
GSAA,2018-08,Cind,31,0,mating,M,6.96509,juvm,,,,55.74194,100,63.38511
GSAA,2018-09,Cind,30,0,mating,M,7.04997,juvm,,,,54.16667,100,64.64049
GSAA,2018-10,Cind,31,0,interseason,M,7.1321,juvm,,,,54.22581,100,64.56698
GSAA,2018-11,Cind,30,0,interseason,M,7.21697,juvm,,,,52.46667,100,66.72298
GSAA,2018-12,Cind,31,0,birth,M,7.29911,juvm,,,,52.58065,100,66.75519
GSAA,2019-01,Cind,31,0,birth,M,7.38398,juvm,,,,53.51613,75.86207,67.87427
GSAA,2019-02,Cind,28,0,birth,M,7.46886,juvm,,,,54.07407,82.6087,72.06371
GSAA,2019-03,Cind,31,0,birth,M,7.54552,juvm,,,,55.32258,82.75862,72.13982
GSAA,2019-04,Cind,30,0,interseason,M,7.63039,juvm,,,,55.68966,69.23077,71.84602
GSAA,2019-05,Cind,31,0,interseason,M,7.71253,juvm,,,,55.06452,70.96774,71.30704
GSAA,2019-06,Cind,30,0,mating,M,7.7974,juvm,,,,54.23333,100,68.91688
GSAA,2019-07,Cind,31,0,mating,M,7.87953,juvm,,,,52.12903,100,68.03874
GSAA,2019-08,Cind,3,0,mating,M,7.96441,juvm,,,,50.26667,100,66.34242
GSAA,2016-03,Clin,4,0,birth,M,0.03559,inf,,,,39.96667,3.44828,67.47029
GSAA,2016-04,Clin,30,0,interseason,M,0.04928,inf,,,,41,0,68.29268
GSAA,2016-05,Clin,31,0,interseason,M,0.13142,inf,,,,40.9,3.33333,68.13279
GSAA,2016-06,Clin,30,0,mating,M,0.21629,inf,,,,39.96667,0,67.55769
GSAA,2016-07,Clin,31,0,mating,M,0.29843,inf,,,,40,6.66667,67.50272
GSAA,2016-08,Clin,31,0,mating,M,0.3833,inf,,,,40.03333,3.44828,67.44794
GSAA,2016-09,Clin,30,0,mating,M,0.46817,inf,,,,40,3.57143,67.5
GSAA,2016-10,Clin,31,0,interseason,M,0.55031,inf,,,,39.96667,0,67.55769
GSAA,2016-11,Clin,30,0,interseason,M,0.63518,inf,,,,39.96552,0,67.55968
GSAA,2016-12,Clin,31,0,birth,M,0.71732,inf,,,,40.80645,0,68.13926
GSAA,2017-01,Clin,31,0,birth,M,0.80219,inf,,,,42.70968,0,68.50529
GSAA,2017-02,Clin,28,0,birth,M,0.88706,inf,,,,45.64286,0,68.16338
GSAA,2017-03,Clin,31,0,birth,M,0.96372,juvm,,,,48.23333,3.33333,68.82303
GSAA,2017-04,Clin,30,0,interseason,M,1.0486,juvm,,,,48.96667,0,69.43594
GSAA,2017-05,Clin,31,0,interseason,M,1.13073,juvm,,,,49.87097,3.22581,68.17907
GSAA,2017-06,Clin,30,0,mating,M,1.21561,juvm,,,,50,0,68
GSAA,2017-07,Clin,31,0,mating,M,1.29774,juvm,,,,50.03571,0,67.95238
GSAA,2017-08,Clin,31,0,mating,M,1.38261,juvm,,,,49.96154,0,68.05338
GSAA,2017-09,Clin,30,0,mating,M,1.46749,juvm,,,,49.96667,0,68.04626
GSAA,2017-10,Clin,31,0,interseason,M,1.54962,juvm,,,,50,0,68
GSAA,2017-11,Clin,30,0,interseason,M,1.6345,juvm,,,,51.3,0,67.18547
GSAA,2017-12,Clin,31,0,birth,M,1.71663,juvm,,,,54.29032,0,68.73747
GSAA,2018-01,Clin,31,0,birth,M,1.80151,juvm,,,,54.93548,3.57143,69.17493
GSAA,2018-02,Clin,28,0,birth,M,1.88638,juvm,,,,55.07407,11.53846,69.00121
GSAA,2018-03,Clin,31,0,birth,M,1.96304,juvm,,,,54.96552,0,69.13503
GSAA,2018-04,Clin,30,0,interseason,M,2.04791,juvm,,,,54.62069,0,68.8738
GSAA,2018-05,Clin,31,0,interseason,M,2.13005,juvm,,,,53.93548,0,68.60193
GSAA,2018-06,Clin,30,0,mating,M,2.21492,juvm,,,,54.06667,6.66667,68.43547
GSAA,2018-07,Clin,31,0,mating,M,2.29706,juvm,,,,54.54839,74.19355,66.49289
GSAA,2018-08,Clin,31,0,mating,M,2.38193,juvm,,,,55.74194,100,63.38511
GSAA,2018-09,Clin,30,0,mating,M,2.4668,juvm,,,,54.16667,100,64.64049
GSAA,2018-10,Clin,31,0,interseason,M,2.54894,juvm,,,,54.22581,100,64.56698
GSAA,2018-11,Clin,30,0,interseason,M,2.63381,juvm,,,,52.46667,100,66.72298
GSAA,2018-12,Clin,31,0,birth,M,2.71595,juvm,,,,52.58065,100,66.75519
GSAA,2019-01,Clin,31,0,birth,M,2.80082,juvm,,,,53.51613,75.86207,67.87427
GSAA,2019-02,Clin,28,0,birth,M,2.88569,juvm,,,,54.07407,82.6087,72.06371
GSAA,2019-03,Clin,31,0,birth,M,2.96235,juvm,,,,55.32258,82.75862,72.13982
GSAA,2019-04,Clin,30,0,interseason,M,3.04723,juvm,,,,55.68966,69.23077,71.84602
GSAA,2019-05,Clin,31,0,interseason,M,3.12936,juvm,,,,55.06452,70.96774,71.30704
GSAA,2019-06,Clin,30,0,mating,M,3.21424,juvm,,,,54.23333,100,68.91688
GSAA,2019-07,Clin,31,0,mating,M,3.29637,juvm,,,,52.12903,100,68.03874
GSAA,2019-08,Clin,31,0,mating,M,3.38125,juvm,,,,50.26667,100,66.34242
GSAA,2019-09,Clin,30,0,mating,M,3.46612,juvm,,,,50.03448,100,65.98476
GSAA,2019-10,Clin,31,0,interseason,M,3.54825,juvm,,,,48.9,100,66.16349
GSAA,2019-11,Clin,30,0,interseason,M,3.63313,juvm,,,,47.26667,51.72414,67.71084
GSAA,2019-12,Clin,31,0,birth,M,3.71526,juvm,,,,46.80645,17.3913,68.37556
GSAA,2015-08,Coco,16,0,mating,M,0.00274,inf,,,,32.64516,0,63.42091
GSAA,2015-09,Coco,30,0,mating,M,0.08214,inf,,,,34.03571,3.57143,64.63986
GSAA,2015-10,Coco,31,0,interseason,M,0.16427,inf,,,,34,0,64.70588
GSAA,2015-11,Coco,30,0,interseason,M,0.24914,inf,,,,34,3.44828,64.70962
GSAA,2015-12,Coco,31,0,birth,M,0.33128,inf,,,,34.87097,0,65.65826
GSAA,2016-01,Coco,31,0,birth,M,0.41615,inf,,,,35.96667,0,66.73016
GSAA,2016-02,Coco,29,0,birth,M,0.50103,inf,,,,37.7931,7.40741,66.16978
GSAA,2016-03,Coco,31,0,birth,M,0.58042,inf,,,,39.96667,3.44828,67.47029
GSAA,2016-04,Coco,30,0,interseason,M,0.6653,inf,,,,41,0,68.29268
GSAA,2016-05,Coco,31,0,interseason,M,0.74743,inf,,,,40.9,3.33333,68.13279
GSAA,2016-06,Coco,30,0,mating,M,0.83231,inf,,,,39.96667,0,67.55769
GSAA,2016-07,Coco,31,0,mating,M,0.91444,inf,,,,40,6.66667,67.50272
GSAA,2016-08,Coco,31,0,mating,M,0.99932,juvm,,,,40.03333,3.44828,67.44794
GSAA,2016-09,Coco,30,0,mating,M,1.08419,juvm,,,,40,3.57143,67.5
GSAA,2016-10,Coco,31,0,interseason,M,1.16632,juvm,,,,39.96667,0,67.55769
GSAA,2016-11,Coco,30,0,interseason,M,1.2512,juvm,,,,39.96552,0,67.55968
GSAA,2016-12,Coco,31,0,birth,M,1.33333,juvm,,,,40.80645,0,68.13926
GSAA,2017-01,Coco,31,0,birth,M,1.41821,juvm,,,,42.70968,0,68.50529
GSAA,2017-02,Coco,28,0,birth,M,1.50308,juvm,,,,45.64286,0,68.16338
GSAA,2017-03,Coco,31,0,birth,M,1.57974,juvm,,,,48.23333,3.33333,68.82303
GSAA,2017-04,Coco,30,0,interseason,M,1.66461,juvm,,,,48.96667,0,69.43594
GSAA,2017-05,Coco,31,0,interseason,M,1.74675,juvm,,,,49.87097,3.22581,68.17907
GSAA,2017-06,Coco,30,0,mating,M,1.83162,juvm,,,,50,0,68
GSAA,2017-07,Coco,31,0,mating,M,1.91376,juvm,,,,50.03571,0,67.95238
GSAA,2017-08,Coco,31,0,mating,M,1.99863,juvm,,,,49.96154,0,68.05338
GSAA,2017-09,Coco,30,0,mating,M,2.0835,juvm,,,,49.96667,0,68.04626
GSAA,2017-10,Coco,31,0,interseason,M,2.16564,juvm,,,,50,0,68
GSAA,2017-11,Coco,30,0,interseason,M,2.25051,juvm,,,,51.3,0,67.18547
GSAA,2017-12,Coco,31,0,birth,M,2.33265,juvm,,,,54.29032,0,68.73747
GSAA,2018-01,Coco,31,0,birth,M,2.41752,juvm,,,,54.93548,3.57143,69.17493
GSAA,2018-02,Coco,28,0,birth,M,2.5024,juvm,,,,55.07407,11.53846,69.00121
GSAA,2018-03,Coco,31,0,birth,M,2.57906,juvm,,,,54.96552,0,69.13503
GSAA,2018-04,Coco,30,0,interseason,M,2.66393,juvm,,,,54.62069,0,68.8738
GSAA,2018-05,Coco,31,0,interseason,M,2.74606,juvm,,,,53.93548,0,68.60193
GSAA,2018-06,Coco,30,0,mating,M,2.83094,juvm,,,,54.06667,6.66667,68.43547
GSAA,2018-07,Coco,31,0,mating,M,2.91307,juvm,,,,54.54839,74.19355,66.49289
GSAA,2018-08,Coco,31,0,mating,M,2.99795,juvm,,,,55.74194,100,63.38511
GSAA,2018-09,Coco,30,0,mating,M,3.08282,juvm,,,,54.16667,100,64.64049
GSAA,2018-10,Coco,31,0,interseason,M,3.16496,juvm,,,,54.22581,100,64.56698
GSAA,2018-11,Coco,30,0,interseason,M,3.24983,juvm,,,,52.46667,100,66.72298
GSAA,2018-12,Coco,31,0,birth,M,3.33196,juvm,,,,52.58065,100,66.75519
GSAA,2019-01,Coco,31,0,birth,M,3.41684,juvm,,,,53.51613,75.86207,67.87427
GSAA,2019-02,Coco,28,0,birth,M,3.50171,juvm,,,,54.07407,82.6087,72.06371
GSAA,2019-03,Coco,31,0,birth,M,3.57837,juvm,,,,55.32258,82.75862,72.13982
GSAA,2019-04,Coco,30,0,interseason,M,3.66324,juvm,,,,55.68966,69.23077,71.84602
GSAA,2019-05,Coco,31,0,interseason,M,3.74538,juvm,,,,55.06452,70.96774,71.30704
GSAA,2019-06,Coco,30,0,mating,M,3.83025,juvm,,,,54.23333,100,68.91688
GSAA,2019-07,Coco,31,0,mating,M,3.91239,juvm,,,,52.12903,100,68.03874
GSAA,2019-08,Coco,31,0,mating,M,3.99726,juvm,,,,50.26667,100,66.34242
GSAA,2019-09,Coco,30,0,mating,M,4.08214,juvm,,,,50.03448,100,65.98476
GSAA,2019-10,Coco,31,0,interseason,M,4.16427,juvm,,,,48.9,100,66.16349
GSAA,2019-11,Coco,30,0,interseason,M,4.24914,juvm,,,,47.26667,51.72414,67.71084
GSAA,2019-12,Coco,31,0,birth,M,4.33128,juvm,,,,46.80645,17.3913,68.37556
GSAA,2011-09,Conc,15,0,mating,M,0.00274,inf,,,,28.51724,0,61.41498
GSAA,2011-10,Conc,31,0,interseason,M,0.0794,inf,,,,29.03226,0,62.22205
GSAA,2011-11,Conc,30,0,interseason,M,0.16427,inf,,,,30.23333,0,62.86133
GSAA,2011-12,Conc,31,0,birth,M,0.24641,inf,,,,31.03333,3.33333,61.22648
GSAA,2012-01,Conc,31,0,birth,M,0.33128,inf,,,,32.13333,3.33333,62.51948
GSAA,2012-02,Conc,29,0,birth,M,0.41615,inf,,,,32.75862,0,63.36207
GSAA,2012-03,Conc,31,0,birth,M,0.49555,inf,,,,32.03226,0,59.6992
GSAA,2012-04,Conc,30,0,interseason,M,0.58042,inf,,,,31.23333,3.44828,58.35282
GSAA,2012-05,Conc,31,0,interseason,M,0.66256,inf,,,,29.29032,3.33333,54.64272
GSAA,2012-06,Conc,30,0,mating,M,0.74743,inf,,,,29.96667,0,53.39464
GSAA,2012-07,Conc,31,0,mating,M,0.82957,inf,,,,30,0,53.33333
GSAA,2012-08,Conc,19,0,mating,M,0.91444,inf,,,,28.80645,19.35484,51.15313
GSAA,2009-10,Crab,21,0,interseason,F,8.62423,juvf,13,0,preg-lact,22.95238,0,65.35855
GSAA,2009-11,Crab,30,1,interseason,F,8.7091,juvf,13,0,preg-lact,22.96667,0,65.31621
GSAA,2009-12,Crab,31,0,birth,F,8.79124,af,13,0,preg-lact,24.22581,0,62.31843
GSAA,2010-01,Crab,31,0,birth,F,8.87611,af,13,0,preg-lact,26,0,57.69231
GSAA,2010-02,Crab,28,0,birth,F,8.96099,af,13,0,preg-lact,26,0,57.69231
GSAA,2010-03,Crab,31,0,birth,F,9.03765,af,13,0,preg-lact,26,0,57.69231
GSAA,2010-04,Crab,30,0,interseason,F,9.12252,af,13,0,preg-lact,26.73333,0,58.84141
GSAA,2010-05,Crab,31,0,interseason,F,9.20465,af,13,0,preg-lact,27,0,59.25926
GSAA,2010-06,Crab,30,0,mating,F,9.28953,af,13,0,preg-lact,26.43333,0,58.37132
GSAA,2010-07,Crab,31,0,mating,F,9.37166,af,13,0,other,26.03226,3.22581,57.62338
GSAA,2010-08,Crab,31,0,mating,F,9.45654,af,13,0,sexactive,26,0,57.69231
GSAA,2010-09,Crab,30,0,mating,F,9.54141,af,13,0,other,25.96667,0,57.6359
GSAA,2010-10,Crab,31,0,interseason,F,9.62355,af,13,0,other,25.70968,0,54.47146
GSAA,2010-11,Crab,30,0,interseason,F,9.70842,af,13,0,other,24.7,0,54.12094
GSAA,2010-12,Crab,31,0,birth,F,9.79055,af,13,0,other,23.25806,3.22581,56.45161
GSAA,2011-01,Crab,31,0,birth,F,9.87543,af,13,0,other,24.67742,0,59.43755
GSAA,2011-02,Crab,28,0,birth,F,9.9603,af,13,0,other,26.92593,3.7037,62.7214
GSAA,2011-03,Crab,31,0,birth,F,10.03696,af,13,0,preg-lact,27,0,62.96296
GSAA,2011-04,Crab,30,0,interseason,F,10.12183,af,13,0,preg-lact,26,0,61.53846
GSAA,2011-05,Crab,31,0,interseason,F,10.20397,af,13,0,preg-lact,26.06452,3.22581,61.39667
GSAA,2011-06,Crab,30,0,mating,F,10.28884,af,13,0,preg-lact,26,0,61.53846
GSAA,2011-07,Crab,31,0,mating,F,10.37098,af,13,0,preg-lact,26.06452,6.45161,61.39142
GSAA,2011-08,Crab,31,0,mating,F,10.45585,af,13,0,preg-lact,26.54839,0,60.77041
GSAA,2011-09,Crab,30,0,mating,F,10.54073,af,13,0,preg-lact,28.51724,0,61.41498
GSAA,2011-10,Crab,31,0,interseason,F,10.62286,af,13,0,preg-lact,29.03226,0,62.22205
GSAA,2011-11,Crab,30,0,interseason,F,10.70773,af,13,0,preg-lact,30.23333,0,62.86133
GSAA,2011-12,Crab,31,0,birth,F,10.78987,af,13,0,preg-lact,31.03333,3.33333,61.22648
GSAA,2012-01,Crab,31,0,birth,F,10.87474,af,13,0,preg-lact,32.13333,3.33333,62.51948
GSAA,2012-02,Crab,29,0,birth,F,10.95962,af,13,0,preg-lact,32.75862,0,63.36207
GSAA,2012-03,Crab,31,0,birth,F,11.03901,af,13,0,preg-lact,32.03226,0,59.6992
GSAA,2012-04,Crab,30,0,interseason,F,11.12389,af,13,0,other,31.23333,3.44828,58.35282
GSAA,2012-05,Crab,31,0,interseason,F,11.20602,af,13,0,other,29.29032,3.33333,54.64272
GSAA,2012-06,Crab,30,0,mating,F,11.2909,af,13,0,other,29.96667,0,53.39464
GSAA,2012-07,Crab,31,0,mating,F,11.37303,af,13,0,other,30,0,53.33333
GSAA,2012-08,Crab,31,0,mating,F,11.45791,af,13,0,preg-lact,28.80645,19.35484,51.15313
GSAA,2012-09,Crab,30,0,mating,F,11.54278,af,13,0,preg-lact,27,0,48.14815
GSAA,2012-10,Crab,31,0,interseason,F,11.62491,af,13,0,preg-lact,27,0,48.14815
GSAA,2012-11,Crab,30,0,interseason,F,11.70979,af,13,0,preg-lact,27,3.44828,48.15256
GSAA,2012-12,Crab,31,0,birth,F,11.79192,af,13,0,preg-lact,27.03226,6.66667,48.09694
GSAA,2013-01,Crab,31,0,birth,F,11.8768,af,13,0,preg-lact,26.90323,0,48.07922
GSAA,2013-02,Crab,28,0,birth,F,11.96167,af,13,0,preg-lact,27.17857,0,51.91568
GSAA,2013-03,Crab,31,0,birth,F,12.03833,af,13,0,preg-lact,30,6.89655,56.6748
GSAA,2013-04,Crab,30,0,interseason,F,12.1232,af,13,0,preg-lact,30.83333,17.85714,57.61895
GSAA,2013-05,Crab,31,0,interseason,F,12.20534,af,13,0,preg-lact,31.3,96.66667,56.23939
GSAA,2013-06,Crab,30,0,mating,F,12.29021,af,13,0,preg-lact,31.83333,96.66667,53.45886
GSAA,2013-07,Crab,31,0,mating,F,12.37235,af,13,0,preg-lact,30.36667,100,56.00403
GSAA,2013-08,Crab,31,0,mating,F,12.45722,af,13,0,preg-lact,29.51613,100,55.94824
GSAA,2013-09,Crab,30,0,mating,F,12.54209,af,13,0,preg-lact,28.66667,100,55.83409
GSAA,2013-10,Crab,31,0,interseason,F,12.62423,af,13,0,preg-lact,28.58621,96.55172,55.98777
GSAA,2013-11,Crab,30,0,interseason,F,12.7091,af,13,0,preg-lact,28.33333,42.85714,57.18522
GSAA,2013-12,Crab,31,0,birth,F,12.79124,af,13,0,preg-lact,29.39286,0,59.53378
GSAA,2014-01,Crab,31,0,birth,F,12.87611,af,12,0.08333,preg-lact,30.12903,0,60.38322
GSAA,2014-02,Crab,28,0,birth,F,12.96099,af,12,0.08333,preg-lact,31.85714,0,62.67281
GSAA,2014-03,Crab,31,0,birth,F,13.03765,af,12,0.08333,preg-lact,32.81481,3.84615,63.43026
GSAA,2014-04,Crab,30,0,interseason,F,13.12252,af,12,0.08333,preg-lact,32.07407,0,62.57331
GSAA,2014-05,Crab,31,0,interseason,F,13.20465,af,12,0.08333,preg-lact,30.96552,0,61.36077
GSAA,2014-06,Crab,30,0,mating,F,13.28953,af,12,0.08333,preg-lact,31,3.44828,61.29458
GSAA,2014-07,Crab,31,0,mating,F,13.37166,af,12,0.08333,other,31,0,61.29032
GSAA,2014-08,Crab,31,0,mating,F,13.45654,af,12,0.08333,other,31,0,61.29032
GSAA,2014-09,Crab,30,0,mating,F,13.54141,af,12,0.08333,other,32.07143,0,62.55237
GSAA,2014-10,Crab,31,0,interseason,F,13.62355,af,12,0.08333,other,33.66667,0,64.45131
GSAA,2014-11,Crab,30,0,interseason,F,13.70842,af,12,0.08333,other,34.75862,0,65.77514
GSAA,2014-12,Crab,31,0,birth,F,13.79055,af,12,0.08333,other,34.22581,3.57143,65.12786
GSAA,2015-01,Crab,31,0,birth,F,13.87543,af,12,0.08333,other,33.66667,0,65.35948
GSAA,2015-02,Crab,28,0,birth,F,13.9603,af,12,0.08333,preg-lact,33.11111,0,64.5464
GSAA,2015-03,Crab,31,0,birth,F,14.03696,af,12,0.08333,preg-lact,33,0,63.63636
GSAA,2015-04,Crab,30,0,interseason,F,14.12183,af,12,0.08333,preg-lact,32.92593,0,63.78367
GSAA,2015-05,Crab,31,0,interseason,F,14.20397,af,12,0.08333,preg-lact,32.56667,3.57143,63.25126
GSAA,2015-06,Crab,30,0,mating,F,14.28884,af,12,0.08333,preg-lact,31.68,0,62.1129
GSAA,2015-07,Crab,31,0,mating,F,14.37098,af,12,0.08333,preg-lact,31.28571,3.7037,61.86828
GSAA,2015-08,Crab,31,0,mating,F,14.45585,af,12,0.08333,preg-lact,32.64516,0,63.42091
GSAA,2015-09,Crab,30,0,mating,F,14.54073,af,12,0.08333,preg-lact,34.03571,3.57143,64.63986
GSAA,2015-10,Crab,31,0,interseason,F,14.62286,af,12,0.08333,preg-lact,34,0,64.70588
GSAA,2015-11,Crab,30,0,interseason,F,14.70773,af,12,0.08333,preg-lact,34,3.44828,64.70962
GSAA,2015-12,Crab,31,0,birth,F,14.78987,af,12,0.08333,preg-lact,34.87097,0,65.65826
GSAA,2016-01,Crab,31,0,birth,F,14.87474,af,16,0,preg-lact,35.96667,0,66.73016
GSAA,2016-02,Crab,29,0,birth,F,14.95962,af,16,0,preg-lact,37.7931,7.40741,66.16978
GSAA,2016-03,Crab,31,0,birth,F,15.03901,af,16,0,other,39.96667,3.44828,67.47029
GSAA,2016-04,Crab,30,0,interseason,F,15.12389,af,16,0,other,41,0,68.29268
GSAA,2016-05,Crab,31,0,interseason,F,15.20602,af,16,0,sexactive,40.9,3.33333,68.13279
GSAA,2016-06,Crab,30,0,mating,F,15.2909,af,16,0,sexactive,39.96667,0,67.55769
GSAA,2016-07,Crab,31,0,mating,F,15.37303,af,16,0,preg-lact,40,6.66667,67.50272
GSAA,2016-08,Crab,31,0,mating,F,15.45791,af,16,0,preg-lact,40.03333,3.44828,67.44794
GSAA,2016-09,Crab,30,0,mating,F,15.54278,af,16,0,preg-lact,40,3.57143,67.5
GSAA,2016-10,Crab,31,0,interseason,F,15.62491,af,16,0,preg-lact,39.96667,0,67.55769
GSAA,2016-11,Crab,30,0,interseason,F,15.70979,af,16,0,preg-lact,39.96552,0,67.55968
GSAA,2016-12,Crab,31,0,birth,F,15.79192,af,16,0,preg-lact,40.80645,0,68.13926
GSAA,2017-01,Crab,31,0,birth,F,15.8768,af,14,0.13333,preg-lact,42.70968,0,68.50529
GSAA,2017-02,Crab,28,0,birth,F,15.96167,af,14,0.13333,preg-lact,45.64286,0,68.16338
GSAA,2017-03,Crab,31,0,birth,F,16.03833,af,14,0.13333,preg-lact,48.23333,3.33333,68.82303
GSAA,2017-04,Crab,30,0,interseason,F,16.1232,af,14,0.13333,preg-lact,48.96667,0,69.43594
GSAA,2017-05,Crab,31,0,interseason,F,16.20534,af,14,0.13333,preg-lact,49.87097,3.22581,68.17907
GSAA,2017-06,Crab,30,0,mating,F,16.29021,af,14,0.13333,preg-lact,50,0,68
GSAA,2017-07,Crab,31,0,mating,F,16.37235,af,14,0.13333,preg-lact,50.03571,0,67.95238
GSAA,2017-08,Crab,31,0,mating,F,16.45722,af,14,0.13333,preg-lact,49.96154,0,68.05338
GSAA,2017-09,Crab,30,0,mating,F,16.54209,af,14,0.13333,preg-lact,49.96667,0,68.04626
GSAA,2017-10,Crab,31,0,interseason,F,16.62423,af,14,0.13333,preg-lact,50,0,68
GSAA,2017-11,Crab,30,0,interseason,F,16.7091,af,14,0.13333,preg-lact,51.3,0,67.18547
GSAA,2017-12,Crab,31,0,birth,F,16.79124,af,14,0.13333,preg-lact,54.29032,0,68.73747
GSAA,2018-01,Crab,31,0,birth,F,16.87611,af,16,0.0625,preg-lact,54.93548,3.57143,69.17493
GSAA,2018-02,Crab,28,0,birth,F,16.96099,af,16,0.0625,preg-lact,55.07407,11.53846,69.00121
GSAA,2018-03,Crab,31,0,birth,F,17.03765,af,16,0.0625,preg-lact,54.96552,0,69.13503
GSAA,2018-04,Crab,30,0,interseason,F,17.12252,af,16,0.0625,preg-lact,54.62069,0,68.8738
GSAA,2018-05,Crab,31,0,interseason,F,17.20465,af,16,0.0625,preg-lact,53.93548,0,68.60193
GSAA,2018-06,Crab,30,0,mating,F,17.28953,af,16,0.0625,preg-lact,54.06667,6.66667,68.43547
GSAA,2018-07,Crab,31,0,mating,F,17.37166,af,16,0.0625,other,54.54839,74.19355,66.49289
GSAA,2018-08,Crab,31,0,mating,F,17.45654,af,16,0.0625,other,55.74194,100,63.38511
GSAA,2018-09,Crab,30,0,mating,F,17.54141,af,16,0.0625,other,54.16667,100,64.64049
GSAA,2018-10,Crab,31,0,interseason,F,17.62355,af,16,0.0625,other,54.22581,100,64.56698
GSAA,2018-11,Crab,30,0,interseason,F,17.70842,af,16,0.0625,other,52.46667,100,66.72298
GSAA,2018-12,Crab,31,0,birth,F,17.79055,af,16,0.0625,other,52.58065,100,66.75519
GSAA,2019-01,Crab,31,0,birth,F,17.87543,af,18,0.05556,other,53.51613,75.86207,67.87427
GSAA,2019-02,Crab,28,0,birth,F,17.9603,af,18,0.05556,other,54.07407,82.6087,72.06371
GSAA,2019-03,Crab,31,0,birth,F,18.03696,af,18,0.05556,sexactive,55.32258,82.75862,72.13982
GSAA,2019-04,Crab,30,0,interseason,F,18.12183,af,18,0.05556,other,55.68966,69.23077,71.84602
GSAA,2019-05,Crab,31,0,interseason,F,18.20397,af,18,0.05556,other,55.06452,70.96774,71.30704
GSAA,2019-06,Crab,30,0,mating,F,18.28884,af,18,0.05556,other,54.23333,100,68.91688
GSAA,2019-07,Crab,31,0,mating,F,18.37098,af,18,0.05556,sexactive,52.12903,100,68.03874
GSAA,2019-08,Crab,31,0,mating,F,18.45585,af,18,0.05556,other,50.26667,100,66.34242
GSAA,2019-09,Crab,30,0,mating,F,18.54073,af,18,0.05556,other,50.03448,100,65.98476
GSAA,2019-10,Crab,31,0,interseason,F,18.62286,af,18,0.05556,other,48.9,100,66.16349
GSAA,2019-11,Crab,30,0,interseason,F,18.70773,af,18,0.05556,preg-lact,47.26667,51.72414,67.71084
GSAA,2019-12,Crab,31,0,birth,F,18.78987,af,18,0.05556,preg-lact,46.80645,17.3913,68.37556
GSAA,2013-01,Crab13inf,5,0,birth,F,0.03285,inf,,,,26.90323,0,48.07922
GSAA,2013-02,Crab13inf,28,0,birth,F,0.05202,inf,,,,27.17857,0,51.91568
GSAA,2013-03,Crab13inf,31,0,birth,F,0.12868,inf,,,,30,6.89655,56.6748
GSAA,2013-04,Crab13inf,30,0,interseason,F,0.21355,inf,,,,30.83333,17.85714,57.61895
GSAA,2013-05,Crab13inf,2,0,interseason,F,0.29569,inf,,,,31.3,96.66667,56.23939
GSAA,2013-12,Cred,15,0,birth,F,0.00548,inf,,,,29.39286,0,59.53378
GSAA,2014-01,Cred,31,0,birth,F,0.0794,inf,,,,30.12903,0,60.38322
GSAA,2014-02,Cred,28,0,birth,F,0.16427,inf,,,,31.85714,0,62.67281
GSAA,2014-03,Cred,31,0,birth,F,0.24093,inf,,,,32.81481,3.84615,63.43026
GSAA,2014-04,Cred,30,0,interseason,F,0.3258,inf,,,,32.07407,0,62.57331
GSAA,2014-05,Cred,31,0,interseason,F,0.40794,inf,,,,30.96552,0,61.36077
GSAA,2014-06,Cred,30,0,mating,F,0.49281,inf,,,,31,3.44828,61.29458
GSAA,2014-07,Cred,31,0,mating,F,0.57495,inf,,,,31,0,61.29032
GSAA,2014-08,Cred,31,0,mating,F,0.65982,inf,,,,31,0,61.29032
GSAA,2014-09,Cred,30,0,mating,F,0.7447,inf,,,,32.07143,0,62.55237
GSAA,2014-10,Cred,31,0,interseason,F,0.82683,inf,,,,33.66667,0,64.45131
GSAA,2014-11,Cred,30,0,interseason,F,0.9117,inf,,,,34.75862,0,65.77514
GSAA,2014-12,Cred,31,0,birth,F,0.99384,juvf,,,,34.22581,3.57143,65.12786
GSAA,2015-01,Cred,31,0,birth,F,1.07871,juvf,,,,33.66667,0,65.35948
GSAA,2015-02,Cred,28,0,birth,F,1.16359,juvf,,,,33.11111,0,64.5464
GSAA,2015-03,Cred,31,0,birth,F,1.24025,juvf,,,,33,0,63.63636
GSAA,2015-04,Cred,30,0,interseason,F,1.32512,juvf,,,,32.92593,0,63.78367
GSAA,2015-05,Cred,31,0,interseason,F,1.40726,juvf,,,,32.56667,3.57143,63.25126
GSAA,2015-06,Cred,19,0,mating,F,1.49213,juvf,,,,31.68,0,62.1129
GSAA,2017-12,Crow,20,0,birth,F,0.00821,inf,,,,54.29032,0,68.73747
